review panel,medicalspeciality,productcode,devicename,deviceclass,unclassifiedreason,gmpexemptflag,thirdpartyflag,regulationnumber ,submissiontypeID,definition,physicalstate ,technicalmethod ,targetarea,implant flag,life sustain support flag,summarymalfunctionreporting
GU,GU,KQS,"Table, Cystometric, Non-Electric And Accessories",1,,N,N,876.4890137,4,,,,,N,N,Eligible
GU,GU,KQT,"Evacuator, Gastro-Urology",2,,N,N,876.4370117,4,,,,,N,N,Eligible
NE,OR,KQW,"Goniometer, Nonpowered",1,,N,N,888.1519775,4,,,,,N,N,Eligible
NE,OR,KQX,"Goniometer, Ac-Powered",1,,N,Y,888.1500244,4,,,,,N,N,Eligible
OR,OR,KQZ,"Component, Traction, Non-Invasive",1,,Y,N,888.5889893,4,,,,,N,N,Eligible
CV,CV,KRA,"Catheter, Continuous Flush",2,,N,P,870.1209717,1,,,,,N,N,Eligible
CV,CV,KRB,"Probe, Thermodilution",2,,N,P,870.1915283,1,,,,,N,N,Eligible
CV,CV,KRC,"Tester, Electrode, Surface, Electrocardiographic",2,,N,Y,870.2369995,1,,,,,N,N,Eligible
CV,CV,KRD,"Device, Vascular, For Promoting Embolization",2,,N,N,870.3300171,1,,,,,Y,N,Eligible
CV,CV,KRE,"Analyzer, Pacemaker Generator Function, Indirect",2,,N,P,870.3640137,1,,,,,N,N,Eligible
CV,CV,KRF,"Charger, Pacemaker",1,,N,N,870.3670044,4,,,,,N,N,Eligible
CV,CV,KRG,"Programmer, Pacemaker",3,,N,N,870.3699951,2,,,,,N,N,Eligible
CV,CV,KRH,"Ring, Annuloplasty",2,,N,N,870.3800049,1,,,,,Y,N,Eligible
CV,CV,KRI,"Accessory Equipment, Cardiopulmonary Bypass",1,,N,N,870.4199829,4,,,,,N,N,Eligible
CV,CV,KRJ,"Filter, Prebypass, Cardiopulmonary Bypass",2,,N,P,870.4279785,4,,,,,N,N,Eligible
CV,CV,KRK,"Manometer, Blood-Pressure, Venous",2,,N,P,870.1140137,1,,,,,N,N,Eligible
CV,CV,KRL,"Detector, Bubble, Cardiopulmonary Bypass",2,,N,P,870.4204712,1,,,,,N,N,Eligible
OR,OR,KRN,Metal Cemented Constrained Femorotibial Knee Prosthesis,3,,N,N,888.3480225,2,Call for pmas 12/26/96 ( 61 fr 50710 9/27/96),,,,Y,N,Eligible
OR,OR,KRO,"Prosthesis, Knee, Femorotibial, Constrained, Cemented, Metal/Polymer",2,,N,N,888.3510132,1,,,,,Y,N,Eligible
OR,OR,KRP,"Prosthesis, Knee, Patello/Femorotibial, Constrained, Cemented, Polymer/Metal/Metal",3,,N,N,888.3549805,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50710 on 9/27/96,,,,Y,N,Eligible
OR,OR,KRQ,"Prosthesis, Knee, Patello/Femorotibial, Constrained, Cemented, Polymer/Metal/Polymer",2,,N,N,888.3549805,1,,,,,Y,N,Eligible
OR,OR,KRR,"Prosthesis, Knee, Patello/Femoral, Semi-Constrained, Cemented, Metal/Polymer",2,,N,N,888.3540039,1,,,,,Y,N,Eligible
OR,OR,KRS,"Prosthesis, Knee, Hemi-, Femoral (Uncemented)",3,,N,N,888.3569946,2,,,,,Y,N,Eligible
HE,HE,KRX,Calibrator For Cell Indices,2,,N,Y,864.8150024,4,,,,,N,N,Eligible
HE,HE,KRY,Calibrator For Platelet Counting,2,,N,Y,864.8175049,4,,,,,N,N,Eligible
HE,HE,KRZ,Calibrator For Hemoglobin And Hematocrit Measurement,2,,N,Y,864.8165283,4,,,,,N,N,Eligible
HE,HE,KSA,Calibrator For Red-Cell And White-Cell Counting,2,,N,Y,864.8184814,4,,,,,N,N,Eligible
HE,HE,KSB,"Set, Transfer (Blood/Plasma)",2,,N,N,864.9874878,1,,,,,N,N,Eligible
HE,HE,KSD,"Device, Heat-Sealing",1,,N,N,864.9749756,4,,,,,N,N,Eligible
HE,HE,KSE,"Refrigerator, Freezer, Blood Storage",2,,N,N,864.9699707,4,,,,,N,N,Eligible
HE,HE,KSF,"Kit, Quality Control For Blood Banking Reagents",2,,N,N,864.9650269,1,,,,,N,N,Eligible
HE,HE,KSG,"Media, Potentiating For In Vitro Diagnostic Use",2,,N,N,864.960022,4,,,,,N,N,Eligible
HE,HE,KSH,"Chamber, Environmental For The Storage Of Platelet Concentrate",2,,N,N,864.9575195,4,,,,,N,N,Eligible
HE,HE,KSI,Lectins And Protectins,2,,N,N,864.9550171,4,,,,,N,N,Eligible
HE,,KSJ,"System, Identification, Hepatitis B Antigen",3,,N,N,,2,,,,,N,N,Ineligible
HE,HE,KSK,"Solution, Stabilized Enzyme",2,,N,N,864.9400024,4,,,,,N,N,Eligible
HE,HE,KSL,"Solution, Copper Sulfate For Specific Gravity Determinations",1,,N,N,864.9320068,4,,,,,N,N,Eligible
HE,HE,KSM,"System, Test, Combs, Automated",2,,N,N,864.9299927,1,,,,,N,N,Eligible
HE,HE,KSN,"Centrifuge, Cell-Washing, Automated For Immuno-Hematology",2,,N,N,864.9285278,1,,,,,N,N,Eligible
HE,HE,KSO,"Centrifuge, Blood-Bank For In Vitro Diagnostic Use",1,,N,N,864.9274902,4,,,,,N,N,Eligible
HE,HE,KSP,"Apparatus, Cell-Freezing And Reagents",1,,N,N,864.9224854,4,,,,,N,N,Eligible
HE,HE,KSQ,"Device, Blood Mixing And Blood Weighing",1,,N,N,864.9194946,4,,,,,N,N,Eligible
HE,HE,KSR,"Container, Empty, For Collection & Processing Of Blood & Blood Components",2,,N,N,864.9099731,1,,,,,N,N,Eligible
HE,HE,KSS,"Supplies, Blood-Bank",1,,N,N,864.9050293,1,,,,,N,N,Eligible
HE,HE,KST,"System, Blood Collection, Vacuum-Assisted, Manual",1,,N,N,864.9124756,4,,,,,N,N,Eligible
HE,HE,KSW,"System, Processing For Frozen Blood",2,,N,N,864.9144897,1,,,,,N,N,Eligible
HE,HE,KSX,"Substance, Blood Grouping Of Non-Human Origin For In Vitro Diagnostic Use",2,,N,N,864.9160156,4,,,,,N,N,Eligible
HE,HE,KSY,"Boxes, View, Blood Grouping",1,,N,N,864.9185181,4,,,,,N,N,Eligible
HE,HE,KSZ,"System, Test, Automated Blood Grouping And Antibody",2,,N,N,864.9174805,1,,,,,N,N,Eligible
EN,EN,KTE,"Trocar, Ent",1,,N,N,874.4420166,4,,,,,N,N,Eligible
EN,EN,KTF,"Punch, Ent",1,,N,N,874.4420166,4,,,,,N,N,Eligible
EN,EN,KTG,"Knife, Ent",1,,N,N,874.4420166,4,,,,,N,N,Eligible
EN,EN,KTH,"Device, Anti-Stammering",1,,N,N,874.5839844,4,,,,,N,N,Eligible
EN,EN,KTI,Bronchoscope Accessory,2,,N,Y,874.4680176,1,"If the device is reusable, validated reprocessing instructions and reprocessing validation data for this device type must be included in a 510(k) submission (82 FR 26807, available at https://www.gpo.gov/fdsys/pkg/FR-2017-06-09/pdf/2017-12007.pdf).",,,,N,N,Ineligible
IM,,KTJ,"System, Test, Alpha-Fetoprotein, Ria",3,,N,N,,2,,,,,N,N,Ineligible
HE,IM,KTK,"Reagent, Immunoassay, Carbonic Anhydrase B And C",1,,N,N,866.5200195,4,,,,,N,N,Eligible
IM,IM,KTL,Anti-Dna Indirect Immunofluorescent Solid Phase,2,,N,Y,866.5100098,1,,,,,N,N,Eligible
IM,IM,KTM,C3-Indirect Immunofluorescent Solid Phase,2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,KTN,"System, Test, Infectious Mononucleosis",2,,N,P,866.5640259,1,,,,,N,N,Eligible
IM,IM,KTO,"Reagent, Immunoassay, Igg",1,,N,N,866.5529785,4,,,,,N,N,Eligible
IM,IM,KTP,Complement C3b Activator Immunoassay Reagents,2,,N,P,866.526001,1,,,,,N,N,Eligible
IM,IM,KTQ,"Reagent, Complement",1,,N,N,866.4099731,4,,,,,N,N,Eligible
EN,EN,KTR,"Tube, Aspirating, Bronchoscope, Rigid",2,,N,P,874.4680176,1,"If the device is reusable, validated reprocessing instructions and reprocessing validation data for this device type must be included in a 510(k) submission (82 FR 26807, available at https://www.gpo.gov/fdsys/pkg/FR-2017-06-09/pdf/2017-12007.pdf).",,,,N,N,Ineligible
IM,IM,KTS,Second Antibody (Species Specific Anti-Animal Gamma Globulin),2,,N,P,866.5510254,1,,,,,N,N,Eligible
OR,OR,KTT,"Appliance, Fixation, Nail/Blade/Plate Combination, Multiple Component",2,,N,N,888.3029785,1,,,,,Y,N,Eligible
OR,OR,KTW,"Appliance, Fixation, Nail/Blade/Plate Combination, Single Component",2,,N,N,888.3029785,1,,,,,Y,N,Eligible
OR,OR,KTX,"Prosthesis, Knee, Femorotibial, Non-Constrained, Metal/Composite Cemented",2,,N,N,888.348999,1,,,,,Y,N,Eligible
OR,OR,KTZ,Caliper,1,,N,N,888.414978,4,,,,,N,N,Eligible
OR,OR,KWA,"Prosthesis, Hip, Semi-Constrained (Metal Uncemented Acetabular Component)",3,,N,N,888.3330078,2,,,,,Y,N,Eligible
OR,OR,KWB,"Prosthesis, Hip, Hemi-, Acetabular, Cemented, Metal",3,,N,N,888.3369751,2,Call for PMAs 12/26/96 (61 FR 50710 (9/27/96)),,,,Y,N,Eligible
OR,OR,KWD,"Prosthesis, Toe, Hemi-, Phalangeal",2,,N,N,888.3729858,1,,,,,Y,N,Eligible
OR,OR,KWE,"Prosthesis, Finger, Constrained, Metal, Uncemented",3,,N,N,888.3200073,2,call for pmas to be filed by 12/26/96 per 61 FR 50709 on 9/27/96,,,,Y,N,Eligible
OR,OR,KWF,"Prosthesis, Finger, Polymer",2,,N,N,888.322998,1,,,,,Y,N,Eligible
OR,OR,KWG,"Prosthesis, Finger, Constrained, Metal/Polymer",3,,N,N,888.3220215,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50709 on 9/27/96,,,,Y,N,Eligible
OR,OR,KWH,"Prosthesis, Toe, Constrained, Polymer",2,,N,N,888.3720093,1,,,,,Y,N,Eligible
OR,OR,KWI,"Prosthesis, Elbow, Hemi-, Radial, Polymer",2,,N,N,888.3170166,1,,,,,Y,N,Eligible
OR,OR,KWJ,"Prosthesis, Elbow, Hemi-, Humeral, Metal",3,,N,N,888.3179932,2,call for pmas to be filed by 12/26/96 per 61 FR 50709 on 9/27/96,,,,Y,N,Eligible
OR,OR,KWK,"Appliance, Nail/Blade/Plate Combination, Single Component",2,,N,N,888.3029785,1,,,,,Y,N,Eligible
OR,OR,KWL,"Prosthesis, Hip, Hemi-, Femoral, Metal",2,,N,N,888.3359985,1,,,,,Y,N,Eligible
OR,OR,KWM,"Prosthesis, Wrist, Semi-Constrained",2,,N,N,888.3800049,1,,,,,Y,N,Eligible
OR,OR,KWN,"Prosthesis, Wrist, Carpal Lunate",2,,N,N,888.375,1,,,,,Y,N,Eligible
OR,OR,KWO,"Prosthesis, Wrist, Carpal Scaphoid",2,,N,N,888.3759766,1,,,,,Y,N,Eligible
OR,OR,KWP,"Appliance, Fixation, Spinal Interlaminal",2,,N,N,888.3049927,1,,,,,Y,N,Eligible
OR,OR,KWQ,"Appliance, Fixation, Spinal Intervertebral Body",2,,N,N,888.3060303,1,,,,,Y,N,Eligible
OR,OR,KWR,"Prosthesis, Shoulder, Constrained, Metal/Metal Or Metal/Polymer Cemented",3,,N,N,888.3640137,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50711 on 9/27/96,,,,Y,N,Eligible
OR,OR,KWS,"Prosthesis, Shoulder, Semi-Constrained, Metal/Polymer Cemented",2,,N,N,888.3660278,1,,,,,Y,N,Eligible
OR,OR,KWT,"Prosthesis, Shoulder, Non-Constrained, Metal/Polymer Cemented",2,,N,N,888.3649902,1,,,,,Y,N,Eligible
CH,CH,KWW,"Radioimmunoassay, Cholyglycine, Bile Acids",2,,N,P,862.1176758,1,,,,,N,N,Eligible
CH,CH,KWX,"Radioimmunoassay, Conjugated Sulfalithocholic (Slcg) Acid, Bile Acids",2,,N,P,862.1187134,1,,,,,N,N,Eligible
OR,OR,KWY,"Prosthesis, Hip, Hemi-, Femoral, Metal/Polymer, Cemented Or Uncemented",2,,N,N,888.3389893,1,,,,,Y,N,Eligible
OR,OR,KWZ,"Prosthesis, Hip, Constrained, Cemented Or Uncemented, Metal/Polymer",2,,N,N,888.3309937,1,,,,,Y,N,Eligible
OR,OR,KXA,"Prosthesis, Hip, Femoral, Resurfacing",2,,N,N,888.3400269,1,,,,,Y,N,Eligible
OR,OR,KXB,"Prosthesis, Hip, Pelvifemoral Resurfacing,  Metal/Polymer",3,,N,N,888.3410034,2,"Pma to be filed by 1/3/05 (69 fr 59134 (10/4/04)) for any hip joint metal/polymer or ceramic/polymer semiconstrained resurfacing cemented prosthesis that was in commercial distribution before may 28, 1976, or that has, on or before january 3, 2005, been found to be substantially equivalent to a hip joint metal/polymer or ceramic/polymer semiconstrained resurfacing cemented prosthesis that was in commercial distribution before may 28, 1976. Any other hip joint metal/polymer or ceramic/polymer semiconstrained resurfacing cemented prosthesis must have an approved pma or a declared completed pdp in effect before being placed in commercial distribution.",,,,Y,N,Eligible
OR,OR,KXC,"Prosthesis, Ankle, Cemented, Non-Constrained",3,,N,N,888.3120117,2,,,,,Y,N,Eligible
OR,OR,KXD,"Prosthesis, Hip, Constrained, Metal",3,,N,N,888.3300171,2,Call for PMAs 12/26/96 (61 FR 50709 (9/27/96)),,,,Y,N,Eligible
OR,OR,KXE,"Prosthesis, Wrist, Hemi-, Ulnar",2,,N,N,888.3809814,1,,,,,Y,N,Eligible
HO,HO,KXF,"Applicator, Absorbent Tipped, Non-Sterile",1,,Y,N,880.602478,4,,,,,N,N,Eligible
HO,HO,KXG,"Applicator, Absorbent Tipped, Sterile",1,,Y,N,880.602478,4,,,,,N,N,Eligible
GU,GU,KXM,"System Accessories, Extracorporeal",2,,N,N,876.5819702,1,,,,,N,Y,Eligible
OB,OB,KXN,"Monitor, Cardiac, Fetal",2,,N,P,884.2600098,1,,,,,N,N,Eligible
OB,OB,KXO,"Monitor, Pressure, Intrauterine",2,,N,P,884.2700195,1,,,,,N,N,Eligible
OB,OB,KXP,"Stent, Vaginal",2,,N,P,884.3900146,1,,,,,N,N,Eligible
OB,OB,KXQ,"Vibrator For Therapeutic Use, Genital",2,,N,P,884.5960083,4,,,,,N,N,Eligible
DE,DE,KXR,"Applicator, Resin",1,,Y,N,872.3140259,4,,,,,N,N,Eligible
TX,TX,KXS,"Radioimmunoassay, Methaqualone",2,,N,P,862.3629761,1,,,,,N,N,Eligible
TX,TX,KXT,"Enzyme Immunoassay, Digoxin",2,,N,P,862.3319702,1,,,,,N,N,Eligible
DE,DE,KXW,"Adhesive, Denture, Carboxymethylcellulose Sodium (49%) And Ethylene-Oxide Homopolymer",1,,N,N,872.3410034,4,,,,,N,N,Eligible
DE,DE,KXX,"Adhesive, Denture, Karaya And Ethylene-Oxide Homopolymer",1,,N,N,872.3449707,4,,,,,N,N,Eligible
DE,DE,KXY,Polyvinyl Methylether Maleic Anhydride &/Or Acid Copolymer & Carboxymethylce,3,,N,N,872.3499756,2,Call for PMAs 12/26/96 per 61 FR 50707 on 9/27/96,,,,N,N,Eligible
OP,OP,KYB,"Lens, Guide, Intraocular",1,,N,Y,886.4299927,4,,,,,N,N,Eligible
OP,OP,KYD,"Strip, Schirmer",1,,N,N,886.1799927,4,,,,,N,N,Eligible
OP,OP,KYE,Inserter/Remover Contact Lens,1,,N,N,886.5419922,4,,,,,N,N,Eligible
OP,OP,KYF,"Implant, Eye Valve",2,,N,N,886.3920288,1,,,,,Y,N,Eligible
OP,OP,KYG,"Device, Irrigation, Ocular Surgery",1,,N,N,886.4359741,4,,,,,N,N,Eligible
OP,GU,KYH,"Endoscope, Ophthalmic",2,,N,P,876.1500244,1,,,,,N,N,Eligible
OR,OR,KYI,"Prosthesis, Wrist, Carpal Trapezium",2,,N,N,888.3770142,1,,,,,Y,N,Eligible
OR,OR,KYJ,"Prosthesis, Finger, Constrained, Polymer",2,,N,N,888.322998,1,,,,,Y,N,Eligible
OR,OR,KYK,"Prosthesis, Knee, Femorotibial, Semi-Constrained, Cemented, Metal/Composite",2,,N,N,888.3499756,1,,,,,Y,N,Eligible
OR,OR,KYM,Metallic Cemented Glenoid Hemi-Shoulder Prosthesis,3,,N,N,888.367981,2,Call for pmas to be filed by 12/26/96 per 61 fr 50711 on 9/27/96,,,,Y,N,Eligible
OR,OR,KYN,"Prosthesis, Wrist, Constrained, Metal",3,,N,N,888.3790283,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50711 on 9/27/96,,,,Y,N,Eligible
HO,HO,KYP,Snake Bite Suction Kit,1,,N,N,880.5739746,7,"This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.",N,N,Eligible
HO,HO,KYQ,"Kit, Chemical Snake-Bite",3,,N,N,880.5759888,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50708 on 9/27/96,,,,N,N,Eligible
HO,HO,KYR,"Bag, Ice",1,,Y,N,880.6049805,4,,,,,N,N,Eligible
HO,HO,KYS,"Insoles, Medical",1,,N,N,880.6279907,4,,,,,N,N,Eligible
HO,HO,KYT,"Light, Examination, Medical, Battery Powered",1,,Y,N,880.6350098,4,,,,,N,N,Eligible
HO,HO,KYW,"Container, Liquid Medication, Graduated",1,,Y,N,880.6430054,4,,,,,N,N,Eligible
HO,HO,KYX,"Dispenser, Liquid Medication",1,,Y,N,880.6430054,4,,,,,N,N,Eligible
HO,HO,KYZ,"Syringe, Irrigating (Non Dental)",1,,Y,N,880.6959839,4,,,,,N,N,Eligible
HO,HO,KZA,"Device, Vein Location, Liquid Crystal",1,,N,N,880.6970215,4,,,,,N,N,Eligible
MI,MI,KZB,Automated Colony Counter,1,,N,N,866.21698,4,,,,,N,N,Eligible
MI,MI,KZC,Manual Colony Counter,1,,Y,N,866.2180176,4,,,,,N,N,Eligible
HO,HO,KZD,"Infusor, Pressure, For I.V. Bags",1,,N,N,880.5419922,4,,,,,N,N,Eligible
HO,HO,KZE,"Injector, Fluid, Non-Electrically Powered",2,,N,P,880.5430298,1,,,,,N,N,Eligible
HO,HO,KZF,"Device, Medical Examination, Ac Powered",1,,N,N,880.632019,4,,,,,N,N,Eligible
HO,HO,KZH,"Introducer, Syringe Needle",2,,N,P,880.6920166,1,,,,,N,N,Eligible
MI,MI,KZI,"Culture Media, Enriched",1,,N,N,866.2329712,4,,,,,N,N,Eligible
MI,MI,KZJ,"Device, Gas Generating",1,,N,N,866.2579956,4,,,,,N,N,Eligible
MI,MI,KZK,"Reader, Zone, Automated",1,,N,Y,866.2849731,1,,,,,N,N,Eligible
HE,HE,KZL,"Device, Warming. Blood And Plasma",2,,N,N,864.9204712,1,,,,,N,N,Eligible
DE,PM,KZM,"Device, Muscle Monitoring",2,,N,P,890.1375122,1,,,,,N,N,Eligible
DE,DE,KZN,"Scanner, Color",2,,N,N,872.3660889,4,,,,,N,N,Eligible
DE,DE,KZO,"Ink, Arch Tracing",1,,Y,N,872.3150024,4,,,,,N,N,Eligible
DE,DE,KZP,"Solution, Cement Dissolving",2,,N,P,872.375,1,,,,,N,N,Eligible
TX,CH,KZQ,"Chromatography(Gas), Clinical Use",1,,N,N,862.2249756,4,,,,,N,N,Eligible
TX,CH,KZR,"Chromatography (Liquid, Gel), Clinical Use",1,,N,N,862.2260132,4,,,,,N,N,Eligible
TX,CH,KZS,"Chromatography (Thin Layer), Clinical Use",1,,N,N,862.2269897,4,,,,,N,N,Eligible
TX,TX,KZT,"Kit, Disc, Agar Gel Diffusion, Determine Serum Levels Of Gentamicin",2,,N,P,862.3449707,1,,,,,N,N,Eligible
TX,TX,KZW,"Kit, Disc, Agar Gel Diffusion, Determine Serum Levels Of Kanamycin",2,,N,P,862.3519897,1,,,,,N,N,Eligible
TX,TX,KZX,"Kit, Disc, Agar Gel Diffusion, Determine Serum Levels Of Tobramycin",2,,N,P,862.3900146,1,,,,,N,N,Eligible
TX,TX,KZY,"High Pressure Liquid Chromatography, Barbiturate",2,,N,P,862.3150024,1,,,,,N,N,Eligible
TX,TX,KZZ,"Gas Chromatography, Benzodiazipine",2,,N,P,862.3170166,1,,,,,N,N,Eligible
TX,TX,LAA,"High Pressure Liquid Chromatography, Benzodiazipine",2,,N,P,862.3170166,1,,,,,N,N,Eligible
TX,TX,LAB,"Thin Layer Chromatography, Benzodiazipine",2,,N,P,862.3170166,1,,,,,N,N,Eligible
TX,TX,LAC,"High Pressure Liquid Chromatography, Cocaine And Cocaine Metabolites",2,,N,Y,862.3250122,1,,,,,N,N,Eligible
TX,TX,LAD,"Gas Chromatography, Codeine",2,,N,Y,862.3270264,1,,,,,N,N,Eligible
TX,TX,LAE,"High Pressure Liquid Chromatography, Codeine",2,,N,Y,862.3270264,1,,,,,N,N,Eligible
TX,TX,LAF,"Gas Chromatography, Methamphetamine",2,,N,Y,862.3610229,1,,,,,N,N,Eligible
TX,TX,LAG,"High Pressure Liquid Chromatography, Methamphetamine",2,,N,Y,862.3610229,1,,,,,N,N,Eligible
TX,TX,LAH,"High Pressure Liquid Chromatography, Opiates",2,,N,Y,862.3649902,1,,,,,N,N,Eligible
TX,TX,LAI,"Thin Layer Chromatography, Opiates",2,,N,Y,862.3649902,1,,,,,N,N,Eligible
TX,TX,LAJ,"Gas Chromatography, Propoxyphene",2,,N,P,862.3699951,1,,,,,N,N,Eligible
TX,TX,LAK,"High Pressure Liquid Chromatography, Propoxyphene",2,,N,P,862.3699951,1,,,,,N,N,Eligible
TX,TX,LAL,"Eas Chromatography, Quinine",1,,N,Y,862.375,1,,,,,N,N,Eligible
TX,TX,LAM,"High Pressure Liquid Chromatography, Quinine",1,,N,Y,862.375,1,,,,,N,N,Eligible
TX,TX,LAN,"Enzyme Immunoassay, N-Acetylprocainamide",2,,N,P,862.3319702,1,,,,,N,N,Eligible
TX,,LAO,"Enzyme Immunoassay, Methotrexate",85,1,N,N,,1,,,,,N,N,Eligible
TX,,LAP,"Radioassay, Methotrexate, Enzyme",85,1,N,N,,1,,,,,N,N,Eligible
TX,TX,LAR,"Enzyme Immunoassay, Procainamide",2,,N,P,862.3319702,1,,,,,N,N,Eligible
TX,TX,LAS,Drug Specific Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
TX,TX,LAT,"Radioimmunoassay, Cannabinoid(S)",2,,N,Y,862.3870239,1,,,,,N,N,Eligible
TX,TX,LAW,Theophylline Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
TX,TX,LAX,Lidocaine Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
TX,TX,LAY,Methotrexate Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
TX,TX,LAZ,N-Acetylprocainamide Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
TX,TX,LBA,Procainamide Control Materials,1,,N,Y,862.3280029,4,,,,,N,N,Eligible
NE,OR,LBB,"Dynamometer, Ac-Powered",2,,N,P,888.1240234,4,,,,,N,N,Eligible
OR,OR,LBC,"Prosthesis, Finger, Constrained, Metal, Cemented",3,,N,N,888.3209839,2,Call for PMAs to be filed by 12/26/96 per 61 FR 50709 on 9/27/96,,,,Y,N,Eligible
DE,DE,LBH,"Varnish, Cavity",2,,N,P,872.3259888,1,,,,,N,N,Eligible
HO,HO,LBI,"Unit, Neonatal Phototherapy",2,,N,P,880.5700073,1,,,,,N,N,Eligible
HO,HO,LBJ,"Device, Vein Stabilization",1,,Y,N,880.697998,4,,,,,N,N,Eligible
NE,,LBK,"Device, Neurosurgical Fragmentation And Aspiration",85,1,N,N,,1,,,,,N,N,Eligible
EN,EN,LBL,"Tube, Tympanostomy, Porous Polyethylene",2,,N,N,874.3880005,1,,,,,Y,N,Eligible
EN,EN,LBM,Porous Polyethylene Ossicular Replacement,2,,N,N,874.3449707,1,,,,,Y,N,Eligible
EN,EN,LBN,"Replacement, Total Ossicular, Prosthesis, Porous, Polyethylene",2,,N,N,874.3494873,1,,,,,Y,N,Eligible
EN,EN,LBP,"Replacement, Ossicular (Stapes) Using Absorbable Gelatin Material",2,,N,N,874.3449707,1,,,,,Y,N,Eligible
CH,CH,LBR,"Ldl & Vldl Precipitation, Hdl",1,,N,N,862.147522,4,,,,,N,N,Eligible
CH,CH,LBS,"Ldl & Vldl Precipitation, Cholesterol Via Esterase-Oxidase, Hdl",1,,N,N,862.147522,4,,,,,N,N,Eligible
CH,CH,LBT,"Electrophoresis, Cholesterol Via Esterase-Oxidase, Hdl",1,,N,N,862.147522,4,,,,,N,N,Eligible
GU,GU,LBW,"Set, Dialysis, Single Needle (Co-Axial Flow)",3,,N,N,876.5540161,1,,,,,Y,N,Eligible
OB,OB,LBX,"Pelvimeter, Internal",2,,N,P,884.4530029,1,,,,,N,N,Eligible
TX,,LBY,"Radioimmunoassay, Sisomicin",85,1,N,N,,1,,,,,N,N,Eligible
TX,TX,LBZ,"Enzyme Immunoassay, Quinidine",2,,N,P,862.3319702,1,,,,,N,N,Eligible
TX,TX,LCA,"Radioimmunoassay, Theophylline",2,,N,P,862.3880005,1,,,,,N,N,Eligible
OP,OP,LCC,"Applicator, Ocular Pressure",2,,N,P,886.4609985,1,,,,,N,N,Eligible
TX,TX,LCD,"Enzyme Immunoassay, Gentamicin",2,,N,P,862.3449707,1,,,,,N,N,Eligible
TX,,LCE,"Radioimmunoassay, Netilmicin (I-125)",85,1,N,N,,1,,,,,N,N,Eligible
GU,GU,LCG,Intestinal Splinting Tubes,2,,N,P,876.5980225,1,,,,,N,N,Eligible
CH,CH,LCH,"Tonometer (Calibration And Q.C. Of Blood-Gas Instruments), Clinical",1,,N,Y,862.1660156,4,,,,,N,N,Eligible
CH,CH,LCI,"Automated Radioimmunoassay Systems, For Clinical Use",1,,N,N,862.2050171,1,,,,,N,N,Eligible
SU,,LCJ,"Expander, Skin, Inflatable",85,1,N,N,,1,,,,,Y,N,Eligible
TX,,LCK,"Thin Layer Chromatography, Phencyclidine",85,1,N,N,,1,,,,,N,N,Eligible
TX,,LCL,"Radioimmunoassay, Phencyclidine",85,1,N,N,,1,,,,,N,N,Eligible
TX,,LCM,"Enzyme Immunoassay, Phencyclidine",85,1,N,Y,,1,,,,,N,N,Eligible
DE,DE,LCN,"Scraper, Tongue",1,,Y,N,872.6854858,4,,,,,N,N,Eligible
HE,HE,LCO,Platelet Factor 4 Radioimmunoassay,2,,N,N,864.7694702,1,,,,,N,N,Eligible
HE,HE,LCP,"Assay, Glycosylated Hemoglobin",2,,N,Y,864.7470093,1,,,,,N,N,Eligible
TX,TX,LCQ,Fluorescent Immunoassay Gentamicin,2,,N,P,862.3449707,1,,,,,N,N,Eligible
TX,TX,LCR,"Fluorescent Immunoassay, Tobramycin",2,,N,P,862.3900146,1,,,,,N,N,Eligible
